19.8	327.1	265.6	101.4	77	0.3	101890
19.6	437.3	388.5	101.4	67	0.46	101987
19.8	402.7	264.7	101.4	81	0.29	101988
16.7	405.4	184.4	101.5	89	0.14	101989
19.6	435	288	101.1	69	0.38	101990
18.7	324.8	325.6	101.5	71	0.34	102087
18.7	327.5	158.2	101.1	87	0.17	102088
19.8	418.6	354.3	101.7	60	0.51	102089
20.1	404.1	437.1	101.3	63	0.54	102090
19.7	239.6	302	101.5	70	0.3	102187
18.7	394	247.1	101.4	85	0.22	102188
18.4	305.7	209.3	101.7	77	0.23	102189
20.4	326.2	449.1	101.5	19	0.81	102190
19.8	446.9	184.7	101.3	87	0.21	102287
18	300.2	195.2	101.3	86	0.15	102288
20.2	327.1	263.3	101.9	75	0.28	102289
20.7	227.3	433.7	101.2	23	0.7	102290
19.3	385.4	340.7	101.4	82	0.29	102387
17.2	285.6	264.8	101.4	84	0.19	102388
19.5	361.2	348.2	102	73	0.34	102389
20.6	253.7	441.3	101.2	35	0.69	102390
19.6	270.6	235.7	101.7	77	0.25	102487
17.9	311.6	261.7	101.2	81	0.23	102488
19.1	489.3	362.9	101.7	70	0.43	102489
20.7	308.4	418.4	101.4	39	0.62	102490
20.6	328.4	246.4	101.9	64	0.36	102587
18.5	414.5	380.1	101.3	74	0.39	102588
17.3	537.1	356.5	101.6	65	0.45	102589
19.9	306.1	403.1	101.5	54	0.5	102590
22.3	246.9	310.3	101.5	53	0.44	102687
17.8	384	334.6	101.3	70	0.38	102688
16.6	364.4	427.3	101.8	56	0.48	102689
18.4	324.8	406.1	101.3	64	0.42	102690
21.8	332.5	275.2	101.4	67	0.41	102787
17.7	324.3	349.7	101.1	66	0.39	102788
16.7	269.7	400.6	101.7	54	0.4	102789
17.4	343	416.6	101.4	71	0.33	102790
20.6	366.3	269.8	101.6	73	0.3	102887
17.6	343.9	359.3	101.5	62	0.43	102888
16.2	272	377.5	101.5	56	0.37	102889
17.4	329.8	358	101.4	79	0.25	102890
19.2	378.6	325.2	101.6	78	0.32	102987
17.4	359.4	281.7	101.7	64	0.35	102988
17.7	304.3	398.7	101.7	34	0.59	102989
18.3	268.8	400.9	101.4	66	0.33	102990
18.3	252.4	305.5	101.4	72	0.28	103087
17.1	321.2	405	101.5	71	0.35	103088
18.2	331.2	284.9	101.6	21	0.68	103089
18	256.5	286.2	101.6	81	0.21	103090
18.3	401.3	108.1	100.6	91	0.13	103187
17.7	274.2	343.3	101.4	79	0.26	103188
18.5	351.7	358.9	101.4	41	0.6	103189
18.5	283.3	340.2	101.6	72	0.32	103190
18.7	524.8	273.8	101.2	79	0.3	110187
17.6	381.3	161	101.7	83	0.18	110188
17.1	342.6	355	101.7	37	0.58	110189
17.3	461.5	197.3	101.6	66	0.36	110287
17.2	343.9	283.4	101.6	72	0.29	110288
18.2	317.1	411.2	101.6	19	0.73	110289
16.3	344.4	391.1	101.4	60	0.43	110387
17.7	319.8	291.3	101.5	71	0.3	110388
17.1	301.1	407.6	101.3	25	0.65	110389
16.3	265.1	399.1	101.8	24	0.57	110390
16.2	343	230.3	101.2	70	0.25	110487
17.8	220.9	384.9	101.3	74	0.29	110488
16.6	329.4	395.4	101.3	55	0.46	110489
16.8	286.1	368.9	102	37	0.5	110490
15.8	392.7	214.7	101.4	76	0.22	110587
16.7	194.5	251	101.3	88	0.14	110588
16.7	333.9	342.2	101.5	71	0.33	110589
16.6	302.9	389.9	101.2	56	0.44	110590
16.7	326.6	309.9	101.9	74	0.28	110687
16.4	305.2	262.1	101.3	82	0.2	110688
17.5	371.7	310.1	101.6	61	0.4	110689
17.5	370.4	336.3	101	59	0.48	110690
16.2	295.2	321	101.9	73	0.27	110787
16.3	369.4	153.9	101.5	82	0.19	110788
17.2	347.1	335.9	101.4	65	0.38	110789
16.9	507.5	386.2	101.6	21	0.83	110790
16.8	371.3	363.7	101.9	80	0.28	110887
17.2	291.1	296.9	101.6	68	0.28	110888
16.4	306.1	341.8	101.4	69	0.29	110889
16.9	252.4	381.1	102	32	0.51	110890
18	329.8	342	101.8	75	0.3	110987
16.6	227.3	338.3	101.8	71	0.27	110988
17.5	304.8	374.5	101.5	36	0.52	110989
19.5	289.3	362.8	101.7	38	0.58	110990
19.5	227.8	360.3	101.8	44	0.47	111087
16.1	335.3	250.6	101.7	73	0.25	111088
18.8	307	375.8	101.1	26	0.59	111089
21.2	233.2	337.5	101.5	28	0.57	111090
19.6	225.5	375.8	101.9	35	0.54	111187
16.1	308.4	211.8	101.6	78	0.2	111188
17.5	277.4	350.4	101.2	73	0.29	111189
20.6	194.1	321	101.7	30	0.54	111190
18.3	216.4	362.8	101.7	51	0.39	111287
16.2	227.3	350.3	101.6	75	0.26	111288
17.2	330.3	352.3	101.3	73	0.32	111289
20.6	282.4	305	101.7	35	0.53	111290
17	306.1	233.4	101.4	76	0.24	111387
16.6	291.5	301.1	101.6	76	0.27	111388
16.6	300.7	335.1	101.6	68	0.34	111389
19.2	265.6	356.7	101.4	42	0.45	111390
17	449.2	314.4	101.3	69	0.36	111487
15.1	551.2	218.4	101.6	75	0.3	111488
16.7	349.9	313.2	101.5	65	0.35	111489
17.1	326.6	298.5	101.4	70	0.28	111490
15.6	311.1	360.3	101.7	62	0.36	111587
13.7	277	327.7	102.1	65	0.29	111588
17.4	293.4	323.8	101.6	59	0.38	111589
16.8	310.7	338.1	101.7	66	0.29	111590
15.3	277.9	305	101.7	65	0.29	111687
14.2	266.9	350.5	101.9	57	0.31	111688
18.7	272.4	334.1	101.2	22	0.64	111689
16.9	283.8	232.9	101.8	79	0.19	111690
16.3	259.2	240.7	101.6	62	0.27	111787
14.1	330.3	261.1	101.5	64	0.3	111788
15.9	318.9	324.2	100.9	74	0.3	111789
17.4	292.9	322.7	101.8	75	0.27	111790
18.1	346.7	350.7	101.9	58	0.39	111887
14	430.5	336.7	101.7	44	0.5	111888
19.3	314.8	350.6	101.3	42	0.56	111889
17.4	320.2	313.8	101.4	70	0.32	111890
19	281.1	334.9	102.1	33	0.59	111987
12.8	182.7	240.8	102.2	36	0.32	111988
21	362.2	341.2	101.3	23	0.76	111989
16.5	462.8	152.8	101.1	72	0.26	111990
17.4	256.5	330.3	101.8	30	0.49	112087
12.3	280.6	350.9	101.9	42	0.37	112088
21.3	311.6	211.5	101.5	35	0.56	112089
15.5	448.3	214.9	101.3	75	0.3	112090
16.3	325.7	296.7	101.5	67	0.32	112187
14	292	351.6	101.9	35	0.48	112188
17.7	280.2	324.2	101.7	63	0.34	112189
14.7	342.1	302.4	101.8	60	0.34	112190
15.3	267.4	330.1	101.3	70	0.27	112287
14.6	224.1	317.6	101.8	38	0.39	112288
15.9	350.8	287.9	101.6	77	0.24	112289
15.7	252.4	335.2	101.9	51	0.38	112290
15.7	277.4	323.3	101.4	72	0.27	112387
14.4	274.7	257.6	101.7	79	0.17	112388
16.3	313.4	264.2	101.5	74	0.26	112389
17.5	272.9	320.6	101.5	31	0.51	112390
15.6	260.6	338.1	101.8	59	0.31	112487
13.5	283.8	168.2	101.4	73	0.19	112488
16	366.3	150.9	101.3	69	0.28	112489
17.3	228.2	273.8	101.5	57	0.32	112490
15.2	322.1	245.8	101.3	65	0.3	112587
13.2	469.7	112.2	101.2	94	0.11	112588
16.9	424.6	169.2	101.4	75	0.32	112589
15.9	264.2	303.4	101.5	66	0.29	112590
14.2	255.6	320.6	101.7	36	0.41	112687
14.5	295.6	240.6	101.4	79	0.18	112688
15.8	348	134.7	101.7	83	0.21	112689
14.5	660.5	276.6	101.2	52	0.53	112690
13.7	249.6	337.5	101.5	38	0.41	112787
14	208.6	329.3	102.1	64	0.26	112788
16.9	359.4	292.7	101.7	31	0.56	112789
13.4	315.2	325.5	101.8	46	0.4	112790
14	291.1	283.9	101.1	57	0.34	112887
14	216.4	297.6	101.7	51	0.29	112888
14.7	282.4	320.4	101.9	20	0.56	112889
14.9	298.8	334.7	102.1	35	0.51	112890
15.1	364	290.8	101.6	63	0.35	112987
15.8	195.4	332.3	102.1	41	0.39	112988
14.1	328.4	318.5	101.9	27	0.55	112989
15.1	272.4	313.2	102	30	0.52	112990
13.4	292.5	240.8	101.9	65	0.23	113087
16.2	184	332.2	102	29	0.46	113088
14.3	277.4	320.2	102.1	25	0.52	113089
14.3	174.9	228.5	101.7	48	0.27	113090
14.2	288.8	298.7	101.8	68	0.26	120187
16.8	223.2	300.3	101.9	27	0.5	120188
14.1	266	328.1	102.1	30	0.48	120189
13.9	246.9	309.3	101.7	48	0.32	120190
15	340.3	300	101.8	72	0.25	120287
15.1	217.7	295.5	101.9	28	0.41	120288
20.4	445.5	324	102.1	10	0.94	120289
15.2	237.8	323.5	101.9	38	0.43	120290
14.7	263.8	264.5	101.8	76	0.18	120387
14.4	213.6	201.4	102.1	36	0.35	120388
16.4	270.6	307.3	102.1	23	0.58	120389
16.1	244.2	302.5	102.1	26	0.51	120390
15.5	539.8	127	101.7	83	0.19	120487
15	220	286.1	102.2	31	0.41	120488
15.3	287	319.9	101.8	23	0.56	120489
15.3	258.3	317.2	102.1	30	0.5	120490
15.3	238.7	184.4	101.8	73	0.17	120587
14.6	262.8	299.5	102	44	0.4	120588
14.5	300.7	316.2	101.4	44	0.38	120589
15.5	242.3	222.9	101.8	32	0.4	120590
14.6	256.5	271	102.1	72	0.23	120687
16	220.9	267.6	101.8	35	0.42	120688
14.7	324.8	318	101.3	36	0.44	120689
15.8	251.5	311.4	101.9	40	0.46	120690
15.6	392.2	249.7	102	75	0.27	120787
16.6	359.9	286.9	100.9	60	0.5	120788
17.2	227.3	316.9	101.7	24	0.53	120789
16.4	277.4	269.1	101.8	21	0.56	120790
14	270.6	268.2	102	69	0.23	120887
20.1	620	308.9	101.3	19	1.09	120888
17	230.5	275.7	101.8	19	0.52	120889
15.9	240.1	246.6	101.7	24	0.46	120890
15.1	348	269.3	102	69	0.27	120987
19.1	373.5	296.9	101.3	26	0.7	120988
15	286.5	304.7	101.6	42	0.4	120989
15.2	184	307.3	101.8	31	0.4	120990
16	200	284.2	101.8	61	0.25	121087
14.3	166.7	309.8	101.7	54	0.3	121088
13.1	237.3	221.2	101.6	71	0.2	121089
14.9	190	300.3	101.7	28	0.41	121090
14.5	251	290.3	101.3	76	0.19	121187
14.9	241.9	308.2	102.1	33	0.43	121188
14.1	315.2	298.8	102	37	0.48	121189
15.7	220.9	205.6	101.5	50	0.3	121190
14.2	430	200.1	100.8	79	0.23	121287
13.9	152.2	300.8	102	49	0.27	121288
12.1	257.4	299.4	102	23	0.46	121289
15.5	303.4	180.8	101.5	70	0.25	121290
10.2	711.6	309.1	101.1	16	0.78	121387
13.4	230	303.1	101.6	62	0.24	121388
12.7	265.6	172.1	101.6	31	0.38	121389
14.6	282.4	191.4	101.7	57	0.3	121390
8.1	213.6	197.2	102.2	26	0.33	121487
13.2	364	185.7	101.6	76	0.2	121488
14.1	216.8	276.6	101.8	36	0.37	121489
13.3	242.8	221.7	101.6	64	0.23	121490
9.3	243.7	127.4	101.8	30	0.33	121587
14.4	650.5	100.4	101.4	84	0.19	121588
14.1	264.7	172.9	101.6	52	0.31	121589
13.1	253.3	216.3	101.3	61	0.25	121590
11.1	605.9	78.4	100.6	59	0.4	121687
13.3	372.6	93.9	102	95	0.07	121688
13.5	257.4	168.3	101.2	71	0.21	121689
13.2	461	226.1	101.4	52	0.4	121690
12.9	225.5	275.3	102.2	72	0.19	121788
12.6	282.4	302.9	101.1	53	0.31	121789
12.4	248.3	285	102.1	59	0.28	121790
12.3	277.9	302.4	101.1	60	0.27	121887
11.9	318.9	169.9	101.9	76	0.19	121888
13	224.1	139.8	101.3	60	0.23	121889
12.7	346.7	304	101.8	56	0.35	121890
12.1	406.3	105.6	101.3	83	0.15	121987
12.9	281.1	216.4	101.8	72	0.21	121988
15.1	302.9	296.6	101.8	49	0.39	121989
13.9	705.6	195.5	101	71	0.37	121990
12.2	282.4	293.2	102.1	64	0.24	122087
13.3	284.7	245.2	102	68	0.22	122088
13.4	326.2	301	102.1	59	0.32	122089
11	800.8	162.4	101.2	66	0.43	122090
12.1	285.2	286.2	102.1	57	0.27	122187
13	432.8	272.1	101.9	68	0.3	122188
12.7	267.9	273.9	102.1	67	0.23	122189
9.4	520.7	133.8	101.4	63	0.33	122190
12.8	387.2	275.1	101.6	69	0.27	122287
11.5	291.5	273	102.4	66	0.24	122288
7.8	336.2	290.5	101.8	51	0.34	122290
12.1	582.2	307.1	101.5	44	0.57	122387
12.2	238.7	249.7	102.2	71	0.19	122388
16.5	261	253.1	102.1	27	0.5	122389
8.2	296.1	231.6	102.4	29	0.4	122390
7.7	378.1	291.7	101.4	37	0.4	122487
11.8	447.8	175.4	101.8	74	0.19	122488
15.9	227.8	211	101.9	34	0.38	122489
10.7	258.7	308.2	101.9	30	0.42	122490
7.2	302.9	315.2	101.7	24	0.41	122587
11.2	616.8	212.7	101.4	58	0.37	122588
15.3	224.1	198.5	101.9	46	0.29	122589
10.1	211.4	235.4	101.8	39	0.32	122590
8.6	267.9	281.7	102.5	38	0.35	122687
9.3	277	275.8	102	60	0.26	122688
16.1	136.7	133.3	101.8	58	0.19	122689
11.5	227.3	306.5	101.7	34	0.37	122690
8.9	251.9	231.5	102.4	50	0.24	122787
9.1	221.4	295.8	102.5	47	0.27	122788
16.2	253.3	204.8	101.8	77	0.24	122789
12	213.2	215.7	101.4	34	0.35	122790
9.8	197.7	168.6	102.1	49	0.22	122887
9.4	236.9	247.8	102	66	0.2	122888
14	331.2	161.2	101.4	67	0.23	122889
12.6	305.2	277.9	101	55	0.35	122890
10.1	317.5	175.2	102	66	0.22	122987
9.1	217.3	308.3	102.3	47	0.28	122988
13.3	232.3	223.7	101.1	65	0.25	122989
12.2	328.4	147.9	101.5	70	0.2	122990
10.4	327.5	228.4	102.3	60	0.26	123087
13	163.1	305.1	101.6	53	0.28	123089
11.6	236.4	307.1	102.3	41	0.33	123090
10.7	248.7	244.3	102.2	47	0.28	123187
10.7	228.9	184.8	101.6	60	0.22	123188
13.5	171.1	302.3	102.1	43	0.33	123189
11.2	204.1	290.8	102.1	40	0.32	123190
